id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012
5119	0.0	15.1786738671	16.0792230811	0.0	0.0	0.0	0.0	13.5197238515	0.0	0.0	14.8064731832	14.5033417889	14.1639597974	14.6497538731	0.0
5121	0.0	9.8385068003	0.0	0.0	0.0	11.2462956962	0.0	0.0	11.4472811593	0.0	13.7658739852	14.2018381056	0.0	13.873682952	0.0
5123	0.0	10.2447447515	12.5064442394	0.0	0.0	12.5770223584	0.0	10.4225845738	0.0	0.0	12.4893592721	13.3104012648	0.0	12.5302074813	0.0
5125	0.0	11.555497096	15.1388559846	0.0	0.0	0.0	0.0	11.0191545789	0.0	0.0	14.2045124344	12.8022031536	0.0	13.0262074801	0.0
5127	0.0	0.0	15.2115579112	0.0	11.0191830881	0.0	0.0	10.8131388923	0.0	0.0	12.1335784551	12.8603880373	0.0	0.0	0.0
5129	0.0	0.0	10.9038366723	0.0	0.0	11.3592551531	11.4359906395	8.86772752031	0.0	0.0	13.8434433885	13.9774651167	0.0	13.4756354602	0.0
5131	0.0	0.0	14.5115698791	0.0	0.0	0.0	0.0	14.0356945661	0.0	0.0	13.4506040273	0.0	0.0	0.0	0.0
5133	0.0	0.0	14.4786777409	0.0	0.0	0.0	10.4849925848	8.65458362834	0.0	0.0	0.0	10.2637655975	0.0	0.0	0.0
5135	0.0	0.0	13.2986325387	0.0	0.0	12.368635954	0.0	10.054703645	0.0	0.0	14.6884013753	15.6042511082	0.0	14.4731715302	0.0
5137	0.0	0.0	12.56095014	0.0	10.9702191772	10.8765666631	12.2498650081	6.99416230672	0.0	0.0	13.9631989852	14.2180734654	0.0	13.5535234184	0.0
5139	0.0	0.0	14.1795208672	11.2889939783	0.0	0.0	0.0	0.0	0.0	0.0	9.26343838688	12.73629758	0.0	0.0	0.0
5141	0.0	0.0	13.4453596917	0.0	0.0	12.3178120776	0.0	8.859546671	0.0	0.0	14.643678909	13.3590730513	0.0	13.0572587441	0.0
5143	0.0	0.0	13.1912412636	0.0	0.0	0.0	14.1837460377	11.6624495156	0.0	0.0	13.3097568834	15.9666289575	0.0	14.5003305283	0.0
5145	0.0	14.2849522731	13.714952868	11.7324280761	12.1122177962	13.2150136409	0.0	0.0	0.0	0.0	11.7727879873	11.2904018465	10.2364289201	13.3454924326	0.0
5147	0.0	0.0	12.0725898803	0.0	11.4686756229	11.6752347725	10.4309826651	0.0	0.0	0.0	11.570637048	13.3925366413	11.8362360371	12.7820616577	0.0
5149	0.0	0.0	14.1025241921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5365788708	0.0	0.0	12.0283119721	0.0
